player,nationality,position,team,comp_level,age,birth_year,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense
Lebo Mothiba,RSA,FW,Strasbourg,Ligue 1,27,1996,6.9,12.0,1.75,8.0,0.0,1.0,1.0,2.0,0.0,1.0,0.15,0.0,0.0,0.0,1.0,0.0,0.0
Youssoufa Moukoko,GER,FW,Dortmund,Bundesliga,18,2004,6.9,13.0,1.87,10.0,0.0,2.0,0.0,1.0,0.0,2.0,0.29,2.0,0.0,0.0,0.0,0.0,0.0
Steve Mounié,BEN,FW,Brest,Ligue 1,28,1994,19.7,32.0,1.63,20.0,0.0,0.0,9.0,3.0,0.0,6.0,0.31,2.0,0.0,0.0,3.0,1.0,0.0
Mason Mount,ENG,"MF,FW",Manchester Utd,Premier League,24,1999,5.7,18.0,3.15,11.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuel Moutoussamy,COD,MF,Nantes,Ligue 1,26,1996,12.3,32.0,2.6,28.0,0.0,1.0,0.0,2.0,1.0,2.0,0.16,1.0,0.0,0.0,0.0,1.0,0.0
Loris Mouyokolo,FRA,DF,Lorient,Ligue 1,22,2001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Divin Mubama,ENG,FW,West Ham,Premier League,18,2004,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mykhailo Mudryk,UKR,FW,Chelsea,Premier League,22,2001,17.5,60.0,3.43,39.0,10.0,7.0,1.0,3.0,0.0,9.0,0.51,3.0,1.0,2.0,1.0,2.0,0.0
François Mughe,CMR,"MF,DF",Marseille,Ligue 1,19,2004,2.0,13.0,6.65,7.0,1.0,1.0,0.0,4.0,0.0,1.0,0.51,1.0,0.0,0.0,0.0,0.0,0.0
Nordi Mukiele,FRA,DF,Paris S-G,Ligue 1,25,1997,8.8,9.0,1.02,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuele Mulattieri,ITA,"FW,MF",Sassuolo,Serie A,22,2000,5.1,10.0,1.95,7.0,1.0,0.0,1.0,1.0,0.0,1.0,0.19,0.0,0.0,0.0,0.0,1.0,0.0
Andreas Müller,GER,MF,Darmstadt 98,Bundesliga,23,2000,3.9,5.0,1.29,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26,1.0,0.0,0.0,0.0,0.0,0.0
Jannik Müller,GER,"DF,MF",Darmstadt 98,Bundesliga,29,1994,12.6,11.0,0.87,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Müller,GER,GK,Heidenheim,Bundesliga,32,1991,34.0,5.0,0.15,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Müller,GER,MF,Mainz 05,Bundesliga,20,2002,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Müller,GER,"MF,FW",Bayern Munich,Bundesliga,33,1989,18.4,96.0,5.22,81.0,0.0,1.0,7.0,5.0,2.0,14.0,0.76,12.0,0.0,0.0,0.0,1.0,1.0
Abdul Mumin,GHA,DF,Rayo Vallecano,La Liga,25,1998,18.8,11.0,0.58,8.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marshall Munetsi,ZIM,MF,Reims,Ligue 1,27,1996,24.1,29.0,1.2,22.0,0.0,1.0,4.0,2.0,0.0,6.0,0.25,5.0,0.0,0.0,0.0,1.0,0.0
Iker Muniain,ESP,"MF,FW",Athletic Club,La Liga,30,1992,6.6,25.0,3.78,19.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodrigo Muniz,BRA,FW,Fulham,Premier League,22,2001,17.7,39.0,2.2,21.0,0.0,3.0,9.0,4.0,2.0,2.0,0.11,1.0,0.0,0.0,1.0,0.0,0.0
Aihen Muñoz,ESP,DF,Real Sociedad,La Liga,25,1997,12.5,24.0,1.91,19.0,1.0,2.0,2.0,0.0,0.0,3.0,0.24,2.0,0.0,0.0,1.0,0.0,0.0
Álvaro Muñoz,URU,FW,Real Madrid,La Liga,19,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Muñoz,COL,"DF,MF",Crystal Palace,Premier League,27,1996,16.0,46.0,2.88,38.0,2.0,1.0,1.0,2.0,2.0,7.0,0.44,5.0,1.0,1.0,0.0,0.0,0.0
Iker Muñoz,ESP,MF,Osasuna,La Liga,20,2002,20.6,18.0,0.87,14.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Javier Muñoz,ESP,MF,Las Palmas,La Liga,28,1995,29.3,60.0,2.04,51.0,4.0,1.0,3.0,0.0,1.0,8.0,0.27,7.0,0.0,0.0,0.0,0.0,1.0
Finley Munroe,ENG,MF,Aston Villa,Premier League,18,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arijanet Muric,KVX,GK,Burnley,Premier League,24,1998,10.0,6.0,0.6,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0
Luis Muriel,COL,"FW,MF",Atalanta,Serie A,32,1991,4.5,29.0,6.38,14.0,6.0,1.0,4.0,4.0,0.0,2.0,0.44,2.0,0.0,0.0,0.0,0.0,0.0
Murillo,BRA,DF,Nott'ham Forest,Premier League,21,2002,31.0,30.0,0.97,20.0,1.0,5.0,3.0,1.0,0.0,4.0,0.13,2.0,1.0,0.0,0.0,1.0,0.0
Vedat Muriqi,KVX,FW,Mallorca,La Liga,29,1994,25.9,52.0,2.01,43.0,0.0,2.0,6.0,1.0,0.0,3.0,0.12,2.0,0.0,0.0,1.0,0.0,0.0
Alex Murphy,IRL,"DF,FW",Newcastle Utd,Premier League,19,2004,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob Murphy,ENG,"FW,DF",Newcastle Utd,Premier League,28,1995,13.2,55.0,4.16,44.0,4.0,2.0,3.0,1.0,1.0,10.0,0.76,9.0,0.0,1.0,0.0,0.0,0.0
Yunus Musah,USA,"MF,FW",Milan,Serie A,20,2002,16.4,38.0,2.32,27.0,0.0,5.0,4.0,1.0,1.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0
Jamal Musiala,GER,"MF,FW",Bayern Munich,Bundesliga,20,2003,19.5,106.0,5.44,75.0,0.0,12.0,10.0,6.0,3.0,18.0,0.92,13.0,0.0,3.0,1.0,1.0,0.0
Florent Muslija,KVX,"MF,FW",Freiburg,Bundesliga,25,1998,1.2,9.0,7.71,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Musso,ARG,GK,Atalanta,Serie A,29,1994,11.0,1.0,0.09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kingstone Mutandwa,ZAM,"FW,MF",Cagliari,Serie A,20,2003,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yvon Mvogo,SUI,GK,Lorient,Ligue 1,29,1994,34.0,7.0,0.21,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel Mvuka,NOR,"DF,FW",Lorient,Ligue 1,20,2002,2.2,1.0,0.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Junior Mwanga,FRA,"MF,FW",Strasbourg,Ligue 1,20,2003,16.1,32.0,1.98,24.0,1.0,1.0,3.0,2.0,1.0,3.0,0.19,3.0,0.0,0.0,0.0,0.0,0.0
Phillipp Mwene,AUT,DF,Mainz 05,Bundesliga,29,1994,22.2,56.0,2.52,37.0,10.0,4.0,2.0,2.0,1.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0
Vitaliy Mykolenko,UKR,DF,Everton,Premier League,24,1999,27.4,37.0,1.35,32.0,0.0,1.0,4.0,0.0,0.0,3.0,0.11,1.0,0.0,0.0,2.0,0.0,0.0
Joakim Mæhle,DEN,"DF,MF",Wolfsburg,Bundesliga,26,1997,27.2,68.0,2.5,56.0,3.0,6.0,1.0,1.0,1.0,10.0,0.37,7.0,1.0,1.0,1.0,0.0,0.0
Obite N'Dicka,CIV,DF,Roma,Serie A,23,1999,24.1,23.0,0.95,20.0,1.0,0.0,1.0,1.0,0.0,3.0,0.12,2.0,0.0,0.0,1.0,0.0,0.0
Kévin N'Doram,FRA,MF,Metz,Ligue 1,27,1996,17.8,22.0,1.23,18.0,0.0,0.0,2.0,2.0,0.0,3.0,0.17,3.0,0.0,0.0,0.0,0.0,0.0
Nathan N'Goumou,FRA,"FW,MF",Gladbach,Bundesliga,23,2000,15.4,42.0,2.73,27.0,0.0,8.0,4.0,3.0,0.0,4.0,0.26,3.0,0.0,0.0,1.0,0.0,0.0
Stanley N'Soki,FRA,DF,Hoffenheim,Bundesliga,24,1999,7.0,4.0,0.57,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nacho,ESP,DF,Real Madrid,La Liga,33,1990,19.4,13.0,0.67,10.0,1.0,1.0,1.0,0.0,0.0,2.0,0.1,1.0,0.0,1.0,0.0,0.0,0.0
Bilal Nadir,FRA,"MF,FW",Marseille,Ligue 1,19,2003,1.3,3.0,2.37,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mahamadou Nagida,CMR,DF,Rennes,Ligue 1,18,2005,1.2,8.0,6.79,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marvelous Nakamba,ZIM,MF,Luton Town,Premier League,29,1994,12.6,13.0,1.03,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keito Nakamura,JPN,"FW,MF",Reims,Ligue 1,23,2000,15.3,37.0,2.41,30.0,0.0,3.0,4.0,0.0,0.0,3.0,0.2,3.0,0.0,0.0,0.0,0.0,0.0
Nahitan Nández,URU,"MF,DF",Cagliari,Serie A,27,1995,26.0,71.0,2.73,44.0,18.0,4.0,1.0,2.0,2.0,5.0,0.19,3.0,1.0,0.0,1.0,0.0,0.0
Matija Nastasić,SRB,DF,Mallorca,La Liga,30,1993,25.1,22.0,0.88,20.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Natan,BRA,DF,Napoli,Serie A,22,2001,10.6,9.0,0.85,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lapo Nava,ITA,GK,Milan,Serie A,19,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roberto Navarro,ESP,"MF,FW",Cádiz,La Liga,21,2002,21.0,95.0,4.53,58.0,11.0,12.0,4.0,8.0,2.0,2.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0
Jesús Navas,ESP,DF,Sevilla,La Liga,37,1985,22.3,49.0,2.21,45.0,2.0,1.0,1.0,0.0,0.0,6.0,0.27,6.0,0.0,0.0,0.0,0.0,0.0
Keylor Navas,CRC,GK,Paris S-G,Ligue 1,36,1986,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michel Ndary Adopo,FRA,MF,Atalanta,Serie A,23,2000,1.2,5.0,4.09,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.82,1.0,0.0,0.0,0.0,0.0,0.0
Youssouf Ndayishimiye,BDI,"MF,DF",Nice,Ligue 1,24,1998,19.0,29.0,1.52,27.0,1.0,0.0,1.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0
Bassirou Ndiaye,SEN,FW,Lorient,Ligue 1,21,2002,1.7,3.0,1.76,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iliman Ndiaye,SEN,"FW,MF",Marseille,Ligue 1,23,2000,18.0,61.0,3.39,43.0,1.0,8.0,4.0,5.0,0.0,9.0,0.5,5.0,0.0,0.0,1.0,3.0,0.0
Massamba Ndiaye,SEN,GK,Clermont Foot,Ligue 1,21,2001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rassoul Ndiaye,SEN,"MF,FW",Le Havre,Ligue 1,21,2001,5.8,7.0,1.2,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Ndiweni,ENG,FW,Newcastle Utd,Premier League,19,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cher Ndour,ITA,MF,Paris S-G,Ligue 1,19,2004,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dan Ndoye,SUI,"FW,MF",Bologna,Serie A,22,2000,19.7,62.0,3.15,39.0,1.0,9.0,6.0,6.0,1.0,3.0,0.15,2.0,0.0,0.0,1.0,0.0,0.0
Joseph Nduquidi,FRA,"MF,DF",Metz,Ligue 1,18,2004,8.3,3.0,0.36,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loïc Nego,HUN,"DF,MF",Le Havre,Ligue 1,32,1991,17.3,39.0,2.25,29.0,2.0,1.0,1.0,6.0,0.0,8.0,0.46,6.0,0.0,0.0,0.0,2.0,0.0
Álvaro Negredo,ESP,"FW,MF",Cádiz,La Liga,37,1985,0.6,3.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reiss Nelson,ENG,FW,Arsenal,Premier League,23,1999,3.0,9.0,3.02,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zack Nelson,ENG,"MF,DF",Luton Town,Premier League,18,2004,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neto,BRA,GK,Bournemouth,Premier League,34,1989,32.0,5.0,0.16,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pedro Neto,POR,"FW,MF",Wolves,Premier League,23,2000,16.8,75.0,4.45,41.0,15.0,8.0,4.0,7.0,0.0,14.0,0.83,8.0,2.0,2.0,1.0,1.0,0.0
Luca Netz,GER,DF,Gladbach,Bundesliga,20,2003,24.7,70.0,2.83,49.0,13.0,3.0,4.0,0.0,1.0,8.0,0.32,7.0,1.0,0.0,0.0,0.0,0.0
Manuel Neuer,GER,GK,Bayern Munich,Bundesliga,37,1986,22.8,4.0,0.18,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florian Neuhaus,GER,MF,Gladbach,Bundesliga,26,1997,13.6,47.0,3.46,36.0,0.0,2.0,9.0,0.0,0.0,5.0,0.37,5.0,0.0,0.0,0.0,0.0,0.0
Carlos Neva,ESP,DF,Granada,La Liga,27,1996,35.0,40.0,1.14,32.0,4.0,1.0,0.0,3.0,0.0,3.0,0.09,2.0,0.0,0.0,0.0,1.0,0.0
Jessic Ngankam,GER,"FW,MF",Mainz 05,Bundesliga,23,2000,2.0,7.0,3.42,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jessic Ngankam,GER,FW,Eint Frankfurt,Bundesliga,23,2000,3.1,4.0,1.29,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyril Ngonge,BEL,"FW,MF",Hellas Verona,Serie A,23,2000,15.9,60.0,3.78,30.0,9.0,9.0,6.0,6.0,0.0,4.0,0.25,3.0,0.0,0.0,1.0,0.0,0.0
Cyril Ngonge,BEL,FW,Napoli,Serie A,23,2000,3.5,26.0,7.45,10.0,3.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steve Ngoura,FRA,"FW,MF",Le Havre,Ligue 1,18,2005,2.5,9.0,3.6,7.0,0.0,2.0,0.0,0.0,0.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0
Moussa Niakhate,SEN,DF,Nott'ham Forest,Premier League,27,1996,16.2,11.0,0.68,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M'Baye Niang,SEN,FW,Empoli,Serie A,28,1994,7.9,18.0,2.28,11.0,0.0,3.0,3.0,1.0,0.0,3.0,0.38,2.0,0.0,0.0,1.0,0.0,0.0
Tanguy Nianzou,FRA,DF,Sevilla,La Liga,21,2002,3.5,3.0,0.85,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shamar Nicholson,JAM,FW,Clermont Foot,Ligue 1,26,1997,16.5,44.0,2.67,30.0,0.0,3.0,6.0,4.0,1.0,5.0,0.3,5.0,0.0,0.0,0.0,0.0,0.0
Rasmus Nicolaisen,DEN,DF,Toulouse,Ligue 1,26,1997,32.5,16.0,0.49,8.0,0.0,1.0,4.0,1.0,2.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
Moritz Nicolas,GER,GK,Gladbach,Bundesliga,25,1997,27.0,9.0,0.33,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hans Nicolussi Caviglia,ITA,MF,Juventus,Serie A,23,2000,3.0,11.0,3.69,1.0,7.0,0.0,2.0,1.0,0.0,1.0,0.34,0.0,1.0,0.0,0.0,0.0,0.0
Saúl Ñíguez,ESP,MF,Atlético Madrid,La Liga,28,1994,15.3,31.0,2.03,28.0,0.0,2.0,1.0,0.0,0.0,6.0,0.39,6.0,0.0,0.0,0.0,0.0,0.0
Justin Njinmah,GER,FW,Werder Bremen,Bundesliga,22,2000,11.3,32.0,2.83,23.0,0.0,7.0,1.0,1.0,0.0,4.0,0.35,3.0,0.0,1.0,0.0,0.0,0.0
Eddie Nketiah,ENG,FW,Arsenal,Premier League,24,1999,12.0,28.0,2.33,17.0,0.0,3.0,5.0,3.0,0.0,8.0,0.67,3.0,0.0,1.0,1.0,3.0,0.0
Niels Nkounkou,FRA,"DF,MF",Eint Frankfurt,Bundesliga,22,2000,14.5,45.0,3.09,28.0,6.0,8.0,1.0,0.0,2.0,4.0,0.27,3.0,1.0,0.0,0.0,0.0,0.0
Christopher Nkunku,FRA,"FW,MF",Chelsea,Premier League,25,1997,4.9,13.0,2.65,10.0,0.0,1.0,1.0,1.0,0.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0
Felix Nmecha,GER,MF,Dortmund,Bundesliga,22,2000,11.3,35.0,3.09,26.0,0.0,2.0,4.0,3.0,0.0,3.0,0.26,2.0,0.0,0.0,1.0,0.0,0.0
Lukas Nmecha,GER,FW,Wolfsburg,Bundesliga,24,1998,0.5,2.0,4.29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peru Nolaskoain,ESP,"DF,MF",Athletic Club,La Liga,24,1998,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joseph Nonge,BEL,MF,Juventus,Serie A,18,2005,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Norbye,NOR,MF,RB Leipzig,Bundesliga,16,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arnaud Nordin,FRA,"FW,MF",Montpellier,Ligue 1,25,1998,13.8,56.0,4.04,39.0,0.0,6.0,4.0,7.0,0.0,6.0,0.43,5.0,0.0,0.0,0.0,1.0,0.0
Rhys Norrington-Davies,WAL,DF,Sheffield Utd,Premier League,24,1999,1.2,1.0,0.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver Norwood,NIR,MF,Sheffield Utd,Premier League,32,1991,16.0,32.0,2.0,19.0,12.0,0.0,1.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
Tijjani Noslin,NED,"FW,MF",Hellas Verona,Serie A,24,1999,14.9,55.0,3.7,47.0,0.0,2.0,2.0,4.0,0.0,7.0,0.47,5.0,0.0,1.0,0.0,1.0,0.0
Randy Nteka,ANG,"FW,MF",Rayo Vallecano,La Liga,25,1997,6.4,19.0,2.99,11.0,0.0,2.0,2.0,4.0,0.0,1.0,0.16,0.0,0.0,0.0,0.0,1.0,0.0
Ernest Nuamah,GHA,"FW,MF",Lyon,Ligue 1,19,2003,20.4,73.0,3.58,47.0,6.0,8.0,7.0,5.0,0.0,6.0,0.29,4.0,1.0,0.0,1.0,0.0,0.0
Alexander Nübel,GER,GK,Stuttgart,Bundesliga,26,1996,30.0,3.0,0.1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
Kasim Nuhu,GHA,DF,Hoffenheim,Bundesliga,28,1995,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matheus Nunes,POR,MF,Wolves,Premier League,24,1998,2.0,7.0,3.52,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matheus Nunes,POR,MF,Manchester City,Premier League,24,1998,7.3,20.0,2.72,16.0,0.0,0.0,1.0,3.0,0.0,3.0,0.41,3.0,0.0,0.0,0.0,0.0,0.0
Darwin Núñez,URU,FW,Liverpool,Premier League,24,1999,22.7,79.0,3.47,60.0,0.0,5.0,12.0,2.0,0.0,14.0,0.62,11.0,0.0,0.0,2.0,1.0,0.0
Unai Núñez,ESP,DF,Celta Vigo,La Liga,26,1997,31.1,26.0,0.84,19.0,1.0,1.0,2.0,1.0,2.0,1.0,0.03,0.0,0.0,0.0,1.0,0.0,0.0
Fabian Nürnberger,GER,"DF,MF",Darmstadt 98,Bundesliga,24,1999,16.8,52.0,3.09,39.0,7.0,1.0,3.0,1.0,1.0,3.0,0.18,2.0,0.0,0.0,0.0,1.0,0.0
Ethan Nwaneri,ENG,FW,Arsenal,Premier League,16,2007,0.2,1.0,6.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simeon Nwankwo,NGA,FW,Salernitana,Serie A,31,1992,7.6,7.0,0.92,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gerzino Nyamsi,FRA,DF,Strasbourg,Ligue 1,26,1997,12.1,10.0,0.82,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ørjan Nyland,NOR,GK,Sevilla,La Liga,32,1990,24.0,7.0,0.29,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rabby Nzingoula,CGO,"MF,FW",Strasbourg,Ligue 1,17,2005,1.5,3.0,2.03,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.68,1.0,0.0,0.0,0.0,0.0,0.0
M'Bala Nzola,ANG,FW,Fiorentina,Serie A,26,1996,17.2,42.0,2.43,32.0,0.0,2.0,4.0,3.0,1.0,5.0,0.29,2.0,0.0,1.0,2.0,0.0,0.0
Christian Nørgaard,DEN,MF,Brentford,Premier League,29,1994,27.8,63.0,2.26,48.0,8.0,0.0,3.0,2.0,2.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0
Jake O'Brien,IRL,DF,Lyon,Ligue 1,22,2001,26.3,14.0,0.53,8.0,1.0,0.0,5.0,0.0,0.0,2.0,0.08,0.0,0.0,0.0,2.0,0.0,0.0
Mark O'Mahony,IRL,FW,Brighton,Premier League,18,2005,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dara O'Shea,IRL,DF,Burnley,Premier League,24,1999,32.1,32.0,1.0,27.0,0.0,0.0,3.0,1.0,1.0,6.0,0.19,6.0,0.0,0.0,0.0,0.0,0.0
Michael Obafemi,IRL,"FW,MF",Burnley,Premier League,23,2000,0.2,1.0,4.29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.29,1.0,0.0,0.0,0.0,0.0,0.0
Adam Obert,SVK,DF,Cagliari,Serie A,20,2002,10.5,16.0,1.53,15.0,1.0,0.0,0.0,0.0,0.0,4.0,0.38,4.0,0.0,0.0,0.0,0.0,0.0
Pedro Obiang,EQG,MF,Sassuolo,Serie A,31,1992,5.0,10.0,1.99,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan Oblak,SVN,GK,Atlético Madrid,La Liga,30,1993,38.0,3.0,0.08,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Ocampo,URU,"MF,FW",Cádiz,La Liga,24,1999,2.8,8.0,2.9,6.0,0.0,2.0,0.0,0.0,0.0,1.0,0.36,0.0,0.0,1.0,0.0,0.0,0.0
Lucas Ocampos,ARG,"FW,MF",Sevilla,La Liga,29,1994,31.9,99.0,3.1,74.0,2.0,4.0,4.0,11.0,4.0,9.0,0.28,8.0,0.0,0.0,0.0,0.0,1.0
Guillermo Ochoa,MEX,GK,Salernitana,Serie A,38,1985,21.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jens Odgaard,DEN,"FW,MF",Bologna,Serie A,24,1999,4.8,8.0,1.67,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wilson Odobert,FRA,"MF,FW",Burnley,Premier League,18,2004,23.3,76.0,3.26,55.0,0.0,10.0,8.0,3.0,0.0,4.0,0.17,3.0,0.0,0.0,1.0,0.0,0.0
Álvaro Odriozola,ESP,DF,Real Sociedad,La Liga,27,1995,4.4,6.0,1.37,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
